input_a,input_b,output
36282803405691342294120799015054428479605306307367756959788501309339956622439067182249165868932713936589161900003175092371007834,57703212789696103037089993559798829238493068123711861251775838428751164926315718387357050638027006895602829545302452476047848040,93986016195387445331210792574853257718198374431079618211564339738091121548754785569596216506959720832191991445305627568418855874
70070553649073413442127317395804960197164244654756489471431905779552909181280076209006537196648470082151917339406966723179774710,67058308854595555679325192357614414676464657495641914567373012941544396631724919056112013370541429372731806360157670711166524571,137128862503668969121452509753419374873628902150398404038804918721097305813004995265118550567189899454883723699564637434346299281
20048361548332757576244717793849811334804980130169506269143724174297153178293107176822190032183796869183332885182229581258807261,35263458471393530310261195013715762497479331980060888180888274146443123774857539584968568591598849052910704378178013173306764331,55311820019726287886505912807565573832284312110230394450031998320740276953150646761790758623762645922094037263360242754564971592
17183663141198272805207933887940341520134708951178984309985960340081766167079855997820631931861826106074732300632711052454658259,72204242986502647806519336210003935091521051754698397235319271275533949671668351439177664363479048629788253268726327513229856255,89387906127700920611727270097944276611655760705877381545305231615615715838748207436998296295340874735862985569359038565684514514
49959497475681110760609193473817272799088709070809677434257091928009770093013315369450447360402420933584654504578647770718379816,37915950249276157925905223970271079623907488294836066406655698367309517657775204447896129424777655020830729496442393860657743765,87875447724957268686514417444088352422996197365645743840912790295319287750788519817346576785180075954415383901021041631376123581
77283431595919398702484128029456562280658072295606973432219972811971211927660469107524302831854179521689071139152599929829976684,26641312065039451199899834579203299228775411938191047692787944198545978512750270390723511298844308879758357664006798697446226602,103924743660958849902383962608659861509433484233798021125007917010517190440410739498247814130698488401447428803159398627276203286
23282830415938517680315410189825404438874596578881962354627932126375724765766541490518512316634133669228703392324648245405326224,27624332608370902265242433813981551898828692093637464766598203196332553322482057036906401526145205201159778634695372233019091624,50907163024309419945557844003806956337703288672519427121226135322708278088248603527424913842779338870388482027020020478424417848
57948598130775673931725267147013312857192264224178600678870644462790257340200640310200764474437966876119976605709437428594089972,39333168111345950267185958573596222343470041667123265505522572478734296405955921587166056916619570939503830448173087226913458465,97281766242121624198911225720609535190662305891301866184393216941524553746156561897366261391057507815623807053882524669441887537
15790039380510366136260951916409146675669453775322804080142718978579017607684452030416422595857343456282922315727011823412712167,99753564584219867359664669332609650344784221007917739049778638354598828582238971583144133252866465767985226072578662170744128922,115543603964730233495925621249018797020453674783240543129921357333177846189923423613560555848723809224268148388305674094156841089
46901264882552477361962362475819247007357831146942414180678724744479752494127111022421580206052279754366672657280463040644049807,40514501609400544869626546585585871465135601961010899198924781025916955456958823411427412378781195985715102892298814402140598206,87415766491953022231588909061405118472493433107953313379598405770396707951085934433848992584833375740081775549579277442784648013
81286895471474697948829417289478947850679104974508815753806356296521614550051321192013916738505704668362709734439101611192614950,93054413357471529832622958730225266619552433792878740323083623657640857519524329371110616544343238818367768086842465496212353746,174341308828946227781452376019704214470231538767387556076889979954162472069575650563124533282848943486730477821281567107404968696
13013972287837988238883682113579296474881512985165917977919187093896629737051791515728207007456211674480309191429048882632640261,32725372967641147230110040009723463355849043124223592597121369764250803162100743812979283038525656260782347703043609990131750801,45739345255479135468993722123302759830730556109389510575040556858147432899152535328707490045981867935262656904472658872764391062
80714988874444427981345245335106405898663857718134317110484633007738197906475069290146962840917600215480477282063111697783494852,42643904904670682738330497597321335265486268231822160915403651309982346923997612453855385553777987769990527872075959705851664665,123358893779115110719675742932427741164150125949956478025888284317720544830472681744002348394695587985471005154139071403635159517
56766707121909827561294171490705147932195596455847938689706006896010686965300867390938776587158957914637693285704118586229679184,75664098551564089448605175463933072937463660927675445864652909756243955883350198250503281431261754771786137443341076352627061770,132430805673473917009899346954638220869659257383523384554358916652254642848651065641442058018420712686423830729045194938856740954
11483155240998122316585209986649081244960050671293854956079561216002511332560673131578550188668665540022495454413120611462149638,93698313744849208633096380904748210394265677690021710524046345071331546112766996352380317834553728418472959153967356315277822956,205129859885847330884941388791092894139225728361315565480125906287340674443276694839588680232224164758595454608380476926679972594
94070537709578686682330909407832837655740728020199594973845566912745610123763357871442097683702408061836427709010636133058649257,38012213535668838193340280175565811587967459044818269197008002347607325070512118477361327945698744412592443902722780201460878639,132082751245247524875671189583398649243708187065017864170853569260352935194275476348803425629401152474428871611733416334519527896
56319035545178261981586947811633469514993484438004974893785079759375788885191348163019923021361073920372278989745013747819801642,41621938542911474597719535189795695515102772745293600572332038147601652001098076873648332080490495014489872639403666256089595477,97940974088089736579306483001429165030196257183298575466117117906977440886289425036668255101851568934862151629148680003909397019
82966085595020846434907673976094748067876740541504971266854172605149384384159396419330896852202837602163738388957810893287157917,28563590571047421575865935255126005909202206072457213062362762911613804776085383974951760654885364529977751516732145711979484755,111529676166068268010773609231220753977078946613962184329216935516763189160244780394282657507088202132141489905689956605266642672
95991838858763577482753896034973339754445175101470748626637422337046875993663387113433234962495263565996795843434972267036545315,12435952716109706416281117927599442310420950362492749428259435090139372836521075087487169183836468091865187290348024160337626904,108427791574873283899035013962572782064866125463963498054896857427186248830184462200920404146331789357861983133782996427374172219
98215904637710072356567380519622811036933266666630437583751438885484893328290962496716279500595459807313426759542011879363672422,24573620175430868069188161788695002762638113916143438098502494976393039432088542069355541054933353256154413804759543079715214645,122789524813140940425755542308317813799571380582773875682253933861877932760379504566071820555528813063467840564301554959078887067
44908439374364880155788153050342360452798804437286049567479949727956008281026626929992679764575932078957704085330546419416120979,52640599794476448021334414807481793771032025106635409508166641877188652404005988554799362349329270800244308741221465157628370744,97549039168841328177122567857824154223830829543921459075646591605144660685032615484792042113905202879202012826552011577044491723
64212433704456027970341859513732121207569990038036135612811600219586437328205352398218056959284620713228959612041078219490190074,33491786155134415695065584734070736625153471963597092152981696490128610830039937710390440767242323209968905792025626091771314304,97704219859590443665407444247702857832723462001633227765793296709715048158245290108608497726526943923197865394066704311261504378
55026772878311268552876038934919047889432539756022619260590998031214109362723159084324770568637050442631623853398559439794401081,84407702921882569357810087574943889636427233186255789744349254163954510436775974784264726851967513121869384804575730744405690677,139434475800193837910686126509862937525859772942278409004940252195168619799499133868589497420604563564501008657974290184200091758
66444682482052818903786391849059602322389473980625182304697910863985523760050939865634728880137092911779424050717789216392536245,56617200235010436661131790880196835103000451129906362988680527310803062527159934740295425654739122906144655135033759064359568311,123061882717063255564918182729256437425389925110531545293378438174788586287210874573530154534876215817924079185751548280752104556
89527716978759337021555314857844092680344312924059372926308686787739228735309628972988892102660298913566773658186559119311811952,34852853102759122383708515246374919048679640427844670637210588845096793948796210737174099527728824602442677996313756154148637866,124380570081518459405263830104219011729023953351904043563519275632836022684105839710162991630389123516009451654500315273460449818
34165385567565065985710999634129792623968397581958370374472775840957638526594021559942255133759275938116874103690108798531277810,32228789796184945230193747923846409569448935574579817567429050633441672641096946535785308501622016095087922705210373041652138013,66394175363750011215904747557976102193417333156538187941901826474499311167690968085727563635381292035004796808900481840283415823
50460559841807059032301087181044164168877396447927294234590622850208820724130958126797649211198498658264808014833048457308884172,33811649299424003991875674886491579342691187211246887395957168838486318033340438826538196521782527793436664730342323408483436514,84272209141231063024176762067535743511568583659174181630547791688695138757471386953335845732981026451701472746175371865792320786
65778139216449930230848572206103181401032049333580106255405979554492255389800478628963002929911056791898310829667048389805757053,80192210283467703812793727267172440845174025547228133945256247141128445588338790581980391867486800873325671862483438943473427471,145970349499917634043642299473275622246206074880808240200662226695620700978139269210943394797397857665223982692150487333279184524
43058649463988059934662571451313453465864227657126520124711153476839724745222933316195250244342906628506788401167438655391034859,66568875972494293306383734804314465244543940220621917329946211940802010287133604979886048232584289316196151386592218298530067301,109627525436482353241046306255627918710408147877748437454657365417641735032356538296081298476927195944702939787759656953921102160
97280654471445969682601372958133751666566168139161632314523145552948829958184906926032804589640044878327048907194546614038161431,28396050161467412938577572781122675202965353807413041485887191942580054244636772734682841878330192974909758785409553168416856125,125676704632913382621178945739256426869531521946574673800410337495528884202821679660715646467970237853236807692604099782455017556
51569424515782255919658131198422904594247411377579463227554838073537052430621567592330306761260380425627001256339177578643447734,22983613121197970922430819292949272817071098922435229059564656070959614403661046610262294718042803431190125179828119928734125522,74553037636980226842088950491372177411318510299914692287119494144496666834282614202592601479293183856817126436167297407377573256
59267570929195824720645696369288299597764335076561720432220764368053561862925048861517651964075059904462297291767013229289019452,31712305253503045956796823900477956878495101024540913617939077648481327086710102740643305263690953622524771620242499085914452668,90979876182698870677442520269766256476259436099002634050159842016534888949635151584960957227766013526987068912009512315133472120
75573813600238285464138903166590579665515033965019854459922539508274086501091063492730352129558482252134608033381527361114257197,23446000478834465391984448069300526512693079151740424307371357922539916958909406203856031058881017219950733366482836567057847764,99019814079072750856123351235891106178208113116760278767293897430814003460000469706586383188439599472085341399864363928172004961
65914832209665409006985700169593075822033031474557401430925314183634563679398904681139239164318807493785196885550956244482058384,74068025317440824513513602924814432028860258118408373629906643841807566436302247837947869248986232767732656460982244819352231653,139982857527106233520499303094407507850893289592965775060831958025442130115701152519087108413305040261517853346533201063834290037
18265029573244735648352465157502904749646203365925942968855568761123016626630730426697142364706183815814683737139060550680710061,93837119976259963843696247145730610910947643906683124405330275395225916313873676085949767224548319766233101737836518052462014666,18358866693230799492048712293233515660593847272509067374185844156348932940504406512646899589254503582047785474975578562044271227
42188957489446490370903079176649305506232816589298663772319609751760443573065587611816291722574852198588342190274117985440339047,71652228827902290879475086833905096537171314984593557540043366756672103535283478676578260397289069127955706684195701855637950308,113841186317348781250378166010554402043404131573892221307562976508432547108349066288394552119863921326544048874469819841078289355
92794040752508384985563304879431446838191118457132351715207007834171504428723477016816401387617408497315791136696610685472532197,90495610302451814213524601695050081070139344821429447409506584212236263051726974149130439908573647114587115213863105870496404861,183289651054960199199087906574481527908330463278561799124713592046407767480450451165946841296191055611902906350559716555968937058
71335863557182580886754103724544866025152422255873580539664610367077241825933017693586362356640853148125466509937686075937517024,48496888082181578019059011197905042422970205904601824592341411955156855556553797652754338646992909406694037674630233394593254569,119832751639364158905813114922449908448122628160475405132006022322234097382486815346340701003633762554819504184567919470530771593
87067974834162790353807316375925482874235017726425587819359142352891047518721780171721917615106909850223372837147324189339413462,39058419645162869124279890694866172745734923811612115088803716162107829460941168295517062115095894368213145043435858195052625366,126126394479325659478087207070791655619969941538037702908162858514998876979662948467238979730202804218436517880583182384392038828
45073120036485976258414463875292522771630829844827734486717850551469941956883424570313892624794408443053858030681550228865185638,32382215281637988869436178093583940797758187814420009284519672527969879221384867387151822418186762774824072791725556034651645272,77455335318123965127850641968876463569389017659247743771237523079439821178268291957465715042981171217877930822407106263516830810
44552772653643933894734835453541388403284136488084848813631099494318661498447978284393703471076364012811917993483820409010165416,82252399486131682000245249396978378857160519881746619235030331215190287968669346624476131243799587459318943393176313912815399374,126805172139775615894980084850519767260444656369831468048661430709508949467117324908869834714875943872130861386660194321825564790
26817257319243613928562513675404864404868547560671697089423486808143621122162796812510934407034780495972018218809785838277936114,45236326464847072214444662700817520914326301577705097752492241071119607824999276151757156809575002666568863512002865445836623715,72053583784090686143007176376222385319194849138376794841915727879263228947162072964268091246579787462540881730812651284114559829
89275920126566645449818983627926905299661138807212156236346652536417575925518577461516685686086035890968197268178944271673920211,95810207146133193136592617250701982535395352650974331303137578366851683315107713228997212263186327707860240976925260668287289941,185086127272699838586411600878628887835056491458186487539484230903269259240626290690513897949272363598828438245104204939961210152
19476392826662038954859972927011899558297402112504468226022725584494328005720077572207435720357103266143308906879405174001718918,92972789134635473635136592307335396768904178212634728883006450101767483551876326806451533652827412814930696265848765195649182367,112449181961297512589996565234347296327201580325139197109029175686261811557596404378658969373184516081074005172728170369650901285
74338802180540989243608245728284193365015198951150830473718160238803491925997633845489924506957754508493428385409676050521456348,62821237703599244180509349581517937252241981242561227125132231477041051852957750432135825882236291939981011132019595139274964425,137160039884140233424117595309802130617257180193712057598850391715844543778955384277625750389194046448474439517429271189796420773
35544883327405518318954946993972938112124084722007154328668477976497251355289197772459533982758579090281081200541226941384526311,75756659890386055996639102623518441781487012504958641799906855291697691788139144391516759047170187954904663976376488657147826477,111301543217791574315594049617491379893611097226965796128575333268194943143428342163976293029928767045185745176917715598532352788
19921031748861377445077346230778859916655814753916786481111307208809286784269484242267217492093464712124388671618149566388029663,86074508199137232085150909056001732817012841219072775401772520754156725288595349863559284235485087941932991031780159944204066678,106095539947998609530228255286780592733668655972989561882883827962966012072864834105826501727578552654057379703398309510592096341
97067903779128887906760476389380603630221745247334215980066523040937267262012059091856124281344603470630606246055589025917100144,71754880752376230822332522699445755987181298923952413327494589428938229055744610491772327433935741996498063309184671537003911711,168822784531505118729093099088826359617403044171286629307561112469875496317756669583628451715280345467128669555240260562921011855
74066498117974943873776825224251300499207470605472297017463695613788222482378575476293803381486337247303459977284536017713765151,34417009018163410669184334422734483871802112808274128591475804099974185436696457625111756198475819896804317247271752207963133727,108483507136138354542961159646985784371009583413746425608939499713762407919075033101405559479962157144167777224556288225676898878
59368521695438636821326464848953279273670757614160838775654207353913407213177909108645283568133214560518890078358219003291684476,31030389692510994369013508156597277874039525140990503389450004804996180261917078964209347977985380946249555787130099460594597105,90398911387949631190339972905550557147710282755151342165104212158909587475094988072854631546118695406768445865488318463886281581
69286766570843053276926174882454381305977702242579773446206455617404774577992466236629623309358792080551559478002848788634540387,72488138380097672211290112753108196289495917280337460702587300953880085907925965736225276750786121219918902314941854652841738571,141774904950940725488216287635562577595473619522917234148793756571284860485918431972854900060144913300470461792944703441476278958
52427472074722406477027873284879617962847469938735383756140827196419299321333120429222702630861366634516805052282625141160416127,56227169953118596591254880797898422917362810978947218022457362997739606556712046891789260245377849801547356225933259589943362586,108654642027841003068282754082778040880210280917682601778598190194158905878045167321011962876239216436064161278215884731103778713
42070944010140137530903178848066184179167101743879592372690114494591884128295035716056192230452821449064489084791360941500984723,75426589712724901773438829769518966866070395931039001914822750534611403140944688829066115711986813910048988531805981925136045749,117497533722865039304341908617585151045237497674918594287512865029203287269239724545122307942439635359113477616597342866637030472
57746986459810630408188595617504654717294205064855373309731393528835751158992524126565586431885506733468988406594214003905129099,17017953749920084873572398502886152257462798537084402724320626110277537301062061645750860354427461496318106875703877621150426837,74764940209730715281760994120390806974757003591939776034052019639113288460054585772316446786312968229787095282308091625055555936
20350122561153859109753354753595619624365571474708307566619409836844447154528376801942655563740876059168813481170635146979682681,81864267866466658169966154260734987929597472753291594580955477967686810976158409902440417804270009161391964547008449202636462983,102214390427620517279719509014330607553963044228099902147574887804531258130686786704383073368010885220560778028179084349616145664
51993389384136773756092589730732527773425331428998213588600144679458938687646215112525528435158006984772243114144143181457901224,36340329969516288308294181111993956114390965629468044272444037965423744427988358002022593101249422347821148555597870839747145099,88333719353653062064386770842726483887816297058466257861044182644882683115634573114548121536407429332593391669742014021205046323
66638636665771292117068626680178929152645550783962779592517624015055549195074151318900707131057565859262790251065618414064064206,87171960136303918788439936538451530535208960359716638974836689883251194895458340667108292263814988419717804170501006254950992573,153810596802075210905508563218630459687854511143679418567354313898306744090532546786009099394872554278980594421566624669015056779
20563066865935675297849910189177016090682379488231126098234317921989318975080987015996807647410037387467931733098181616851901227,89542943804786798459623719991970782864938851753555521449464445867381171876495079259580637263220779661973529543558860772035726883,110106010670722473757473630181147798955621231241786647547698763789370490851576066275577444910630817049441461276657042388887628110
78584856921631993244374787183816478750779810607613647277242987550939834286693862199330977354085173334523972233875047770731833011,37642492186639230943282686743014102697875101280925571105806969529424307894854327004724882749135676598979999461300510014403817494,116227349108271224187657473926830581448654911888539218383049957080364142181548189204055860103220849933503971795175557785135650505
85930821078792778461102579738817587348103192580267541869348537736305168068632876638439805481849812090945382705587337020985178888,65179765703824945335067297065622702214034688069530594966517774447598552918319997663033028565851112535044284578813843201726043248,151110586782617723796169876804440289562137880649798136835866312183903720986952874301472834047700924625989667284401180222711222136
74523859930701869121476093265710115092194780342958618546607181828039960354002713257950701585794647377693199662729872359417404674,78273264584335090357722649775079836308652287591284007494220126887313055946813311646599410220129568671057617338769110689477935834,152797124515036959479198743040789951400847067934242626040827308715353016300816024904550111805924216048750816901498983048895340508
96403347897328699907096727313086474196604029955130700344456692099244527508135558710470786833344317903609511798130876265129785616,45049253372208306596228833256958091396990755947057671595335839744813515465702952528939921911156348312695777051996092448329456228,141452601269537006503325560570044565593594785902188371939792531844058042973838511239410708744500666216305288850126968713459241844
90392530573254725684941983626248357550010551260902791599028995895259607251979896395901879797045851904428793519795936012147845294,79808480282072258043529085564156605124339085938770534358285245050423076131657379701719928477256088055968100674979574990379112708,170201010855326983728471069190404962674349637199673325957314240945682683383637276097621808274301939960396894194775511002526958002
60264625881434416814333689278551414920975957625012655557239215174760049776587474463579021172680024795797469424796510534650381897,27714990668435933109544747560513980866281442634515920097040771153690695693847722435407096646111165400375146152606304265029213878,87979616549870349923878436839065395787257400259528575654279986328450745470435296901007817818891190196124615577356614829679594775
13848434176441986680109766158351983884635171350357934447988833781428580893264452665731091546488512887464085872798759421194455693,79575959526312041843630676237794457443745585306585528407320593840950083654787280914975446260057412837072853459679150690224821149,93424393602754028523740442396146441328380756656943462855309427622378664548051733580706537796545925724536939332477910111419276842
27825986494128769550634355750395567342179969399761814182294482936371969798435162459795528795824954649504681973131830806081730965,88712249083064861889434199236872912023175645680546687176297250705742106036849373505784387463386726620041301874348036046960821571,116538235577193631440068554987268479365355615080308501358591733642114075835284535965579916259211681269545983847479866853042552536
79831593299205234950721305995804184110163786297347008586357226117626406965870844929680628583799788318755580833894983823670992524,50748090608738701398365916339187888935170085839629372154022145785663717646686442884505388213987396662327660945240776261389270617,130579683907943936349087222334992073045333872136976380740379371903290124612557287814186016797787184981083241779135760085060263141
35565955710039644928394827979969413967229185063535855421831021556955127683956021610663795223512568841359828821668447126981483195,82568259401092266061737855116837476307377400883890447746446388569529659378314343082984351496352810660503866535833617735371490233,118134215111131910990132683096806890274606585947426303168277410126484787062270364693648146719865379501863795357502064862352913428
19577705188663821385955027825718311596978644499146799661438087206808282461493566601804716506905391200328848513408741105730042571,67921503739904070193015767031361414259351348812799532491320386444076396523929309243592924305153479096180005861707693789299328663,87499208928567891578970794857079725856329993311946332152758473650884678985422875845397640812058870296508854375116434895029371234
37521791671445995730370349858835964003127144027517554297173454307846269070571228634065120055589199155878195294571654184811558345,62633595338937418610314143619102979256969814216551925319370366266554422016043309300058340165379050554825603515120997295949231387,100155387010383414340684493477938943260096958244069479616543820574400691086614537934123460220968249710703798809692651480760789732
52988705210659583778287326922879270387772249636451427599523968899032410584375376864444948375392354625734640905710920094373241340,33388926855355324158319644073145007702097262112888581848184594599356601229897205249037040560596082590979548385083444153036590417,86377632066014907936606971000024278089869511749340009447708563498389011814272582113481988935988437216714189290794364247409831757
90632238732954304437722725029958041234078752571300222436642911370776158084559566725173815125656480768502926691127528007282219191,84255747909819671886737184335802049015702151819304102498567516195378639986411322845974844999462235313742542817297832459192014743,174887986642773976324459909365760090249780904390604324935210427566154798070970889571148660125118716082245469508425360466474233934
95457351160548825249771265681372014745343382794418980629611123891801669032926453278412536616450916413022226950585633306163471727,38805977110546569218725638849564341206935405807137796866650536402297876952874866861713489781424348823793178270381746535376954481,95496157131095394468496894530936355952278788601556777496261660294099545985797320140126026397875265236815405220962379841540426108
96024115500443409441098605233419599457030077589736634385825060443585115769813934528579735798823743474483160166375124184177654018,68401332960290456550590448945694620719764688268356227541295606642455502721561574886169077096369016937197217723959724552027750077,164425448460733865991689054179114220176794765858092861927120667086040618491375509414748812895192760411680377890334848736205404095
57722369296198139754058040982681849203796544550903725621578588379572620090874167602153635381963398440786234072092498411034056280,53637604452958053060005512751450225811737956045760014738060685821149342618184933452227702618723108934398735574617299793094001193,111359973749156192814063553734132075015534500596663740359639274200721962709059101054381337900686507375184969646709798204128057473
78314413023137531220439128770451350548476756428684236416374924248916860578715746361610378203483523655245171512096371837969291838,43528306981312329070773150515514052509502126675080583922228330437852569422353184722137702304446781450056991940816396813517730733,121842720004449860291212279285965403057978883103764820338603254686769430001068931083748080507930305105272163452912768651487022571
60926858060959542466771265518473041995864830697572291183844390169523787524713565401679353432409887865380393487531907019802882327,17348722068090229738021582435388445817890020711071144608777575973136770970406729274395970869474317010555562859376201068505766593,78275580129049772204792847953861486797754851408643435792621966142660558495120294676075324301884204875935956346908108088308648920
90376730716696477941488233984051956083598056456774670334286219211061420376913566417837057456015787080312859596429137148756556388,27468746263252564766276846939816309091095899746211051136222342290557143299059063516836608906552903251772306075118154674224805860,117845476979949042707765080923868265174693956202985721470508561501618563675972629934673666362568690232085165671547291822981362248
45632756537572252130950233902581001657624733192332241966823426514742473065475751458854636050910720776370779571572886520133226981,82534708425328073444837306150667735467476096049151462369930154100491880774135400390626269654541226676587102526962991950378933683,128167464962900325575787540053248737125100829241483704336753580615234353839611151849480905705451947452957882098535878470512160664
61603142220757853286529182530034726904589614424469367878058470294519064155398338771599747716939159405230056927892329611636571527,28907631902099618515497341718254101136446936940233062851010820102582147920473042512054422909369941317738690203768621574031119317,90510774122857471802026524248288828041036551364702430729069290497101212075871381283654170626309090722968747131656451185667690844
